"pt_id","line_id","match_step","RouteName","RTENAME"
1765,1277,"step1_similar_name_1km","WITTS STATION","WITTS STATION"
1766,1278,"step1_similar_name_1km","NEWBERRY","NEWBERRY"
1767,1279,"step1_similar_name_1km","GEORGIA","GEORGIA"
1768,1280,"step1_similar_name_1km","CROSS PLAINS","CROSS PLAINS"
1769,1281,"step1_similar_name_1km","CYPRSS","CYPRSS"
1770,1282,"step1_similar_name_1km","MAPLEWOOD","MAPLEWOOD"
1771,1283,"step1_similar_name_1km","HOOSIER","HOOSIER"
1772,1284,"step1_similar_name_1km","INDIANA DUNE","INDIANA DUNE"
1773,1285,"step1_similar_name_1km","KANKAKEE SANDS","KANKAKEE SANDS"
1774,1286,"step1_similar_name_1km","MT HAMILL","MT HAMILL"
1775,1287,"step1_similar_name_1km","EXLINE","EXLINE"
1776,1288,"step1_similar_name_1km","MELROSE","MELROSE"
1777,1289,"step1_similar_name_1km","BEDFORD","BEDFORD"
1778,1290,"step1_similar_name_1km","COLLEGE SPGS","COLLEGE SPGS"
1779,1291,"step1_similar_name_1km","BRYANT","BRYANT"
1780,1292,"step1_similar_name_1km","WEST LIBERTY","WEST LIBERTY"
1781,1293,"step1_similar_name_1km","CEDAR VALLEY","CEDAR VALLEY"
1782,1294,"step1_similar_name_1km","BROOKLYN","BROOKLYN"
1783,1295,"step1_similar_name_1km","WILLIAMSBURG","WILLIAMSBURG"
1784,1296,"step1_similar_name_1km","RED ROCK","RED ROCK"
1785,1297,"step1_similar_name_1km","DESMOINES","DESMOINES"
1786,1298,"step1_similar_name_1km","PANTHER","PANTHER"
1787,1299,"step1_similar_name_1km","WASHINGTON","WASHINGTON"
1788,1300,"step1_similar_name_1km","NEOLA","NEOLA"
1789,1301,"step1_similar_name_1km","WALES","WALES"
1790,1302,"step1_similar_name_1km","MAQUOKETA","MAQUOKETA"
1791,1303,"step1_similar_name_1km","ALICE","ALICE"
1792,1304,"step1_similar_name_1km","PRAIRIEBURG","PRAIRIEBURG"
1793,1305,"step1_similar_name_1km","HUDSON","HUDSON"
1794,1306,"step1_similar_name_1km","DINSDALE","DINSDALE"
1795,1307,"step1_similar_name_1km","KANAWHA","KANAWHA"
1796,1308,"step1_similar_name_1km","ZEARING","ZEARING"
1798,1310,"step1_similar_name_1km","CLARE","CLARE"
1799,1311,"step1_similar_name_1km","PIERSON","PIERSON"
1800,1312,"step1_similar_name_1km","WASHTA","WASHTA"
1801,1313,"step1_similar_name_1km","SIOUX CITY","SIOUX CITY"
1802,1314,"step1_similar_name_1km","FESTINA","FESTINA"
1803,1315,"step1_similar_name_1km","DAVIS CORNER","DAVIS CORNER"
1804,1316,"step1_similar_name_1km","GARNER","GARNER"
1805,1317,"step1_similar_name_1km","TITONKA","TITONKA"
1806,1318,"step1_similar_name_1km","GAZA","GAZA"
1807,1319,"step1_similar_name_1km","ROCK VALLEY","ROCK VALLEY"
1808,1320,"step1_similar_name_1km","COLLEGE SPGS 2","COLLEGE SPGS 2"
1809,1321,"step1_similar_name_1km","TIPTON","TIPTON"
1810,1322,"step1_similar_name_1km","LAFAYETTE","LAFAYETTE"
1811,1323,"step1_similar_name_1km","MCCALLSBURG","MCCALLSBURG"
1812,1324,"step1_similar_name_1km","BURCHINAL","BURCHINAL"
1813,1325,"step1_similar_name_1km","MELROSE","MELROSE"
1814,1326,"step1_similar_name_1km","GALESBURG","GALESBURG"
1815,1327,"step1_similar_name_1km","HUMBOLDT","HUMBOLDT"
1816,1328,"step1_similar_name_1km","LAPLAND","LAPLAND"
1817,1329,"step1_similar_name_1km","THRALL","THRALL"
1818,1330,"step1_similar_name_1km","WELLINGTON","WELLINGTON"
1819,1331,"step1_similar_name_1km","DALTON","DALTON"
1820,1332,"step1_similar_name_1km","ST JOHN","ST JOHN"
1821,1333,"step1_similar_name_1km","COATS","COATS"
1822,1334,"step1_similar_name_1km","COLDWATER","COLDWATER"
1823,1335,"step1_similar_name_1km","ASHLAND","ASHLAND"
1824,1336,"step1_similar_name_1km","LAKIN","LAKIN"
1825,1337,"step1_similar_name_1km","OLATHE","OLATHE"
1826,1338,"step1_similar_name_1km","DOVER","DOVER"
1827,1339,"step1_similar_name_1km","BARCLAY","BARCLAY"
1828,1340,"step1_similar_name_1km","WREFORD","WREFORD"
1829,1341,"step1_similar_name_1km","ELLINOR","ELLINOR"
1830,1342,"step1_similar_name_1km","CHAPMAN","CHAPMAN"
1831,1343,"step1_similar_name_1km","BUCKEYE","BUCKEYE"
1832,1344,"step1_similar_name_1km","ALBERT","ALBERT"
1833,1345,"step1_similar_name_1km","KANOPOLIS","KANOPOLIS"
1834,1346,"step1_similar_name_1km","GRAY","GRAY"
1835,1347,"step1_similar_name_1km","HAYS","HAYS"
1836,1348,"step1_similar_name_1km","WALLACE","WALLACE"
1837,1349,"step1_similar_name_1km","LEOVILLE","LEOVILLE"
1838,1350,"step1_similar_name_1km","GRANTVILLE","GRANTVILLE"
1839,1351,"step1_similar_name_1km","ROCK CREEK","ROCK CREEK"
1840,1352,"step1_similar_name_1km","HANOVER","HANOVER"
1841,1353,"step1_similar_name_1km","SENECA","SENECA"
1842,1354,"step1_similar_name_1km","HOLLENBERG","HOLLENBERG"
1843,1355,"step1_similar_name_1km","MINNEAPOLIS","MINNEAPOLIS"
1844,1356,"step1_similar_name_1km","COVERT","COVERT"
1845,1357,"step1_similar_name_1km","JEWELL","JEWELL"
1846,1358,"step1_similar_name_1km","PHILLIPSBURG","PHILLIPSBURG"
1847,1359,"step1_similar_name_1km","LOGAN","LOGAN"
1848,1360,"step1_similar_name_1km","GOVE","GOVE"
1849,1361,"step1_similar_name_1km","MISSLER","MISSLER"
1850,1362,"step1_similar_name_1km","RULETON","RULETON"
1852,1363,"step1_similar_name_1km","LONGTON","LONGTON"
1853,1364,"step1_similar_name_1km","SOLOMON","SOLOMON"
1854,1351,"step1_similar_name_1km","Rock Creek 2","ROCK CREEK"
1855,1357,"step1_similar_name_1km","JEWELL 2","JEWELL"
1856,1365,"step1_similar_name_1km","PITTSBURG","PITTSBURG"
1857,1366,"step1_similar_name_1km","Morehead","Morehead"
1858,1367,"step1_similar_name_1km","Reece","Reece"
1859,1368,"step1_similar_name_1km","Berwet","Berwet"
1860,1369,"step1_similar_name_1km","Hopewell","Hopewell"
1861,1370,"step1_similar_name_1km","Hodges","Hodges"
1862,1371,"step1_similar_name_1km","Plymell","Plymell"
1863,1372,"step1_similar_name_1km","Ulysses","Ulysses"
1864,1373,"step1_similar_name_1km","Trading Post","Trading Post"
1865,1374,"step1_similar_name_1km","Le Loup","LE LOUP"
1867,1376,"step1_similar_name_1km","Goessel","Goessel"
1868,1377,"step1_similar_name_1km","Susank","Susank"
1870,1379,"step1_similar_name_1km","Grigston","Grigston"
1871,1380,"step1_similar_name_1km","Leoti","Leoti"
1872,1381,"step1_similar_name_1km","Severance","SEVERANCE"
1873,1382,"step1_similar_name_1km","Olsburg","Olsburg"
1874,1383,"step1_similar_name_1km","Jamestown","Jamestown"
1875,1384,"step1_similar_name_1km","Beloit","Beloit"
1876,1385,"step1_similar_name_1km","Damar","Damar"
1877,1386,"step1_similar_name_1km","Rexford","Rexford"
1878,1387,"step1_similar_name_1km","Winona","Winona"
1879,1388,"step1_similar_name_1km","Beloit 2","BELOIT 2"
1880,1389,"step1_similar_name_1km","CUMBERLND GP","CUMBERLND GP"
1881,1390,"step1_similar_name_1km","LOVELACEVILE","LOVELACEVILE"
1882,1391,"step1_similar_name_1km","SHILOH","SHILOH"
1883,1392,"step1_similar_name_1km","CANTON","CANTON"
1884,1393,"step1_similar_name_1km","KEYSBURG","KEYSBURG"
1885,1394,"step1_similar_name_1km","CEDAR GROVE","CEDAR GROVE"
1886,1395,"step1_similar_name_1km","IRON BRIDGE","IRON BRIDGE"
1887,1396,"step1_similar_name_1km","SULPHUR LICK","SULPHUR LICK"
1888,1397,"step1_similar_name_1km","HEGIRA","HEGIRA"
1889,1398,"step1_similar_name_1km","SUNNYBROOK","SUNNYBROOK"
1890,1399,"step1_similar_name_1km","MONTICELLO","MONTICELLO"
1891,1400,"step1_similar_name_1km","BARDWELL","BARDWELL"
1894,1403,"step1_similar_name_1km","PIPPA PASSES","PIPPA PASSES"
1895,1404,"step1_similar_name_1km","MCKEE","MCKEE"
1896,1405,"step1_similar_name_1km","PINE RIDGE","PINE RIDGE"
1897,1406,"step1_similar_name_1km","BEATTYVILLE","BEATTYVILLE"
1898,1407,"step1_similar_name_1km","LEVEE","LEVEE"
1899,1408,"step1_similar_name_1km","MILLION","MILLION"
1900,1409,"step1_similar_name_1km","KINGS MTN","KINGS MTN"
1901,1410,"step1_similar_name_1km","HUSTONVILLE","HUSTONVILLE"
1902,1411,"step1_similar_name_1km","MCBRAYER","MCBRAYER"
1903,1412,"step1_similar_name_1km","HODGENVILLE","HODGENVILLE"
1904,1413,"step1_similar_name_1km","MERRIMAC","MERRIMAC"
1905,1414,"step1_similar_name_1km","JOHNSONVILLE","JOHNSONVILLE"
1906,1415,"step1_similar_name_1km","RADCLIFF","RADCLIFF"
1908,1417,"step1_similar_name_1km","GATEWOOD","GATEWOOD"
1909,1418,"step1_similar_name_1km","HUDSON","HUDSON"
1910,1419,"step1_similar_name_1km","EASTVIEW","EASTVIEW"
1911,1420,"step1_similar_name_1km","DRAKESBORO","DRAKESBORO"
1912,1421,"step1_similar_name_1km","BOXVILLE","BOXVILLE"
1913,1422,"step1_similar_name_1km","DANIEL BOONE","DANIEL BOONE"
1914,1423,"step1_similar_name_1km","DIXIE","DIXIE"
1915,1424,"step1_similar_name_1km","JOY","JOY"
1916,1425,"step1_similar_name_1km","SHELBYVILLE","SHELBYVILLE"
1917,1426,"step1_similar_name_1km","GOSHEN","GOSHEN"
1918,1427,"step1_similar_name_1km","GLENCOE","GLENCOE"
1919,1428,"step1_similar_name_1km","BUENA VISTA","BUENA VISTA"
1920,1429,"step1_similar_name_1km","PORTER","PORTER"
1921,1430,"step1_similar_name_1km","SEWELL SHOP","SEWELL SHOP"
1922,1431,"step1_similar_name_1km","PLUM","PLUM"
1923,1432,"step1_similar_name_1km","EAST UNION","EAST UNION"
1924,1433,"step1_similar_name_1km","GESLING","GESLING"
1925,1434,"step1_similar_name_1km","KEHOE","KEHOE"
1927,1435,"step1_similar_name_1km","BAYS FORK","BAYS FORK"
1928,1436,"step1_similar_name_1km","BARDWELL 2","BARDWELL 2"
1929,1401,"step1_similar_name_1km","Phelps","PHELPS"
1930,1437,"step1_similar_name_1km","STAFFORDSVIL","STAFFORDSVIL"
1931,1438,"step1_similar_name_1km","CAMPTON","CAMPTON"
1932,1439,"step1_similar_name_1km","Beattyville 2","BEATTYVILLE 2"
1933,1440,"step1_similar_name_1km","Levee 2","LEVEE 2"
1934,1441,"step1_similar_name_1km","Million 2","MILLION 2"
1935,1442,"step1_similar_name_1km","Hodgenville 2","HODGENVILLE 2"
1936,1443,"step1_similar_name_1km","LEBANON JUNCTION","LEBANON JUNCTION"
1938,1444,"step1_similar_name_1km","Riverqueen","RIVERQUEEN"
1939,1445,"step1_similar_name_1km","DIXON","DIXON"
1940,1446,"step1_similar_name_1km","APEX","APEX"
1941,1447,"step1_similar_name_1km","PLEASUREVILL","PLEASUREVILL"
1942,1448,"step1_similar_name_1km","CARTER","CARTER"
1943,1449,"step1_similar_name_1km","KEHOE 2","KEHOE 2"
1945,1437,"step1_similar_name_1km","PAINTSVILLE","STAFFORDSVIL"
1946,1450,"step1_similar_name_1km","MAMMOTH CAVE","MAMMOTH CAVE"
1947,1451,"step1_similar_name_1km","Mammoth Cave North","MAMMOTH CAVE NORTH"
1948,1452,"step1_similar_name_1km","CARLISLE","CARLISLE"
1949,1453,"step1_similar_name_1km","JUNIOR","JUNIOR"
1950,1454,"step1_similar_name_1km","FREETOWN","FREETOWN"
1951,1455,"step1_similar_name_1km","LAFITTE","LAFITTE"
1952,1456,"step1_similar_name_1km","MORGAN CITY","MORGAN CITY"
1953,1457,"step1_similar_name_1km","GRAN CHENIER","GRAN CHENIER"
1954,1458,"step1_similar_name_1km","CREOLE","CREOLE"
1955,1459,"step1_similar_name_1km","LACOMBE","LACOMBE"
1956,1460,"step1_similar_name_1km","ROSELAND","ROSELAND"
1957,1461,"step1_similar_name_1km","BICKHAM","BICKHAM"
1958,1462,"step1_similar_name_1km","KEYSTONE","KEYSTONE"
1959,1463,"step1_similar_name_1km","PLETTENBERG","PLETTENBERG"
1960,1464,"step1_similar_name_1km","MAMOU","MAMOU"
1961,1465,"step1_similar_name_1km","EASTON","EASTON"
1962,1466,"step1_similar_name_1km","HACKBERRY","HACKBERRY"
1963,1467,"step1_similar_name_1km","DE RIDDER","DE RIDDER"
1964,1468,"step1_similar_name_1km","SHAW","SHAW"
1965,1469,"step1_similar_name_1km","MAYFLOWER","MAYFLOWER"
1966,1470,"step1_similar_name_1km","DERRY","DERRY"
1968,1472,"step1_similar_name_1km","CYPRESS","CYPRESS"
1969,1473,"step1_similar_name_1km","FORT POLK","FORT POLK"
1971,1475,"step1_similar_name_1km","RAYVILLE","RAYVILLE"
1972,1476,"step1_similar_name_1km","CHATHAM","CHATHAM"
1973,1477,"step1_similar_name_1km","CLAY","CLAY"
1974,1478,"step1_similar_name_1km","LONGSTREET","LONGSTREET"
1975,1479,"step1_similar_name_1km","FILLMORE","FILLMORE"
1976,1480,"step1_similar_name_1km","LAROSE","LAROSE"
1977,1481,"step1_similar_name_1km","GLENCOE","GLENCOE"
1978,1482,"step1_similar_name_1km","ESTHER","ESTHER"
1979,1483,"step1_similar_name_1km","GREENSBURG","GREENSBERG"
1980,1484,"step1_similar_name_1km","RAMAH","RAMAH"
1981,1485,"step1_similar_name_1km","MAURICE","MAURICE"
1982,1486,"step1_similar_name_1km","TROUT","TROUT"
1983,1487,"step1_similar_name_1km","MANY","MANY"
1984,1488,"step1_similar_name_1km","FLOYD","FLOYD"
1985,1489,"step1_similar_name_1km","MARION","MARION"
1986,1490,"step1_similar_name_1km","CARTERVILLE","CARTERVILLE"
1987,1491,"step1_similar_name_1km","GIBSON","GIBSON"
1988,1492,"step1_similar_name_1km","BROUSVILLE","BROUSVILLE"
1989,1493,"step1_similar_name_1km","KAPLAN","KAPLAN"
1990,1494,"step1_similar_name_1km","GONZALES","GONZALES"
1991,1495,"step1_similar_name_1km","NORWOOD","NORWOOD"
1992,1496,"step1_similar_name_1km","RICHARD","RICHARD"
1993,1497,"step1_similar_name_1km","DE QUINCY","DE QUINCY"
1995,1499,"step1_similar_name_1km","FLAT CREEK","FLAT CREEK"
1996,1500,"step1_similar_name_1km","ZWOLLE","ZWOLLE"
1998,1502,"step1_similar_name_1km","MOUNT UNION","MOUNT UNION"
1999,1503,"step1_similar_name_1km","WOMACK","WOMACK"
2000,1504,"step1_similar_name_1km","BELAIR","BETAIR"
2001,1505,"step1_similar_name_1km","GRAND ISLE","GRAND ISLE"
2002,1506,"step1_similar_name_1km","KRAEMER","KRAEMER"
2003,1507,"step1_similar_name_1km","BERWICK","BERWICK"
2004,1508,"step1_similar_name_1km","LTL CHENIER","LTL CHENIER"
2005,1509,"step1_similar_name_1km","SABINE NWR","SABINE NWR"
2006,1510,"step1_similar_name_1km","SLIDELL","SLIDELL"
2007,1511,"step1_similar_name_1km","VILLE PLATTE","VILLE PLATTE"
2008,1512,"step1_similar_name_1km","OAKDALE","OAKDALE"
2009,1466,"step1_similar_name_1km","HACKBERRY 2","HACKBERRY"
2010,1513,"step1_similar_name_1km","Derry 2","DERRY 2"
2011,1471,"step1_similar_name_1km","FISHVILLE 2","FISHVILLE"
2012,1527,"step1_similar_name_1km","NATCHITOCHES","NATCHEZ"
2013,1515,"step1_similar_name_1km","BURR FERRY","BURR FERRY"
2014,1516,"step1_similar_name_1km","Delhi","DELHI"
2015,1517,"step1_similar_name_1km","Rayville 2","RAYVILLE 2"
2016,1518,"step1_similar_name_1km","CHENIERE","CHENIERE"
2017,1519,"step1_similar_name_1km","HAUGHTON","HAUGHTON"
2018,1520,"step1_similar_name_1km","FORT JESSUP","FORT JESSUP"
2019,1521,"step1_similar_name_1km","LINVILLE","LINVILLE"
2020,1522,"step1_similar_name_1km","IVAN","IVAN"
2021,1523,"step1_similar_name_1km","LTL Chenier 2","LTL CHENIER 2"
2022,1524,"step1_similar_name_1km","Sabine NWR 2","SABINE NWR 2"
2023,1525,"step1_similar_name_1km","PEARL RIVER","PEARL RIVER"
2024,1526,"step1_similar_name_1km","PINE PRAIRIE","PINE PRAIRIE"
2025,1527,"step1_similar_name_1km","NATCHEZ","NATCHEZ"
2026,1522,"step1_similar_name_1km","IVAN 2","IVAN"
2027,1528,"step1_similar_name_1km","GOODWILL","GOODWILL"
2028,1529,"step1_similar_name_1km","GRAYSON","GRAYSON"
2029,1530,"step1_similar_name_1km","CONCORD","CONCORD"
2030,1531,"step1_similar_name_1km","EVELYN","EVELYN"
2031,1532,"step1_similar_name_1km","HARGIS","HARGIS"
2032,1533,"step1_similar_name_1km","ENTERPRISE","ENTERPRISE"
2033,1534,"step1_similar_name_1km","VINTON","VINTON"
2034,1535,"step1_similar_name_1km","WOODLAWN","WOODLAWN"
2035,1536,"step1_similar_name_1km","PORT ALLEN","PORT ALLEN"
2036,1537,"step1_similar_name_1km","CAMP COVINGTON","CAMP COVINGTON"
2037,1538,"step1_similar_name_1km","FORKED ISLAND","FORKED ISLAND"
2038,1539,"step1_similar_name_1km","Morgan City","Morgan City"
2039,1540,"step1_similar_name_1km","LAUREL GROVE","LAUREL GROVE"
2040,1541,"step1_similar_name_1km","TURKEY CREEK","TURKEY CREEK"
2041,1532,"step1_similar_name_1km","HARGIS 2","HARGIS"
2042,1542,"step1_similar_name_1km","VINTON 2","VINTON 2"
2043,1543,"step1_similar_name_1km","Franklinton","FRANKLINTON"
2044,1544,"step1_similar_name_1km","Forked Island 2","FORKED ISLAND 2"
2045,1545,"step1_similar_name_1km","LAKE COVE","LAKE COVE"
2046,1546,"step1_similar_name_1km","N EVANGELINE","N EVANGELINE"
2047,1547,"step1_similar_name_1km","E EVANGELINE","E EVANGELINE"
2048,1548,"step1_similar_name_1km","RIVER ROAD","RIVER ROAD"
2050,1550,"step1_similar_name_1km","ATCHAFALAYA","ATCHAFALAYA"
2051,1551,"step1_similar_name_1km","BATON ROUGE","BATON ROUGE"
2082,1552,"step1_similar_name_1km","CAPE NEDDICK","CAPE NEDDICK"
2083,1553,"step1_similar_name_1km","WESTBROOK","WESTBROOK"
2084,1554,"step1_similar_name_1km","BIDDEFORD","BIDDEFORD"
2085,1555,"step1_similar_name_1km","KITTERY PT","KITTERY PT"
2086,1556,"step1_similar_name_1km","NEWCASTLE","NEWCASTLE"
2087,1557,"step1_similar_name_1km","WILSON MILLS","WILSON MILLS"
2088,1558,"step1_similar_name_1km","BETHEL","BETHEL"
2089,1559,"step1_similar_name_1km","TURNER","TURNER"
2090,1560,"step1_similar_name_1km","GREENWOOD","GREENWOOD"
2091,1561,"step1_similar_name_1km","REEDS","REEDS"
2092,1562,"step1_similar_name_1km","SOUTH ARM","SOUTH ARM"
2093,1563,"step1_similar_name_1km","OTISFIELD GR","OTISFIELD GR"
2094,1564,"step1_similar_name_1km","HARTFORD","HARTFORD"
2095,1565,"step1_similar_name_1km","BOWDOIN CTR","BOWDOIN CTR"
2096,1566,"step1_similar_name_1km","MANCHESTER","MANCHESTER"
2097,1567,"step1_similar_name_1km","EAST TROY","EAST TROY"
2098,1568,"step1_similar_name_1km","WARREN","WARREN"
2099,1569,"step1_similar_name_1km","FREEDOM","FREEDOM"
2100,1570,"step1_similar_name_1km","HARMONY","HARMONY"
2101,1571,"step1_similar_name_1km","BENTON","BENTON"
2102,1572,"step1_similar_name_1km","BROOKS","BROOKS"
2103,1573,"step1_similar_name_1km","HERMON","HERMON"
2104,1574,"step1_similar_name_1km","EASTBROOK","EASTBROOK"
2105,1575,"step1_similar_name_1km","HANCOCK","HANCOCK"
2107,1577,"step1_similar_name_1km","AURORA","AURORA"
2108,1578,"step1_similar_name_1km","COOPER","COOPER"
2109,1579,"step1_similar_name_1km","DEBLOIS","DEBLOIS"
2110,1580,"step1_similar_name_1km","NORTHFIELD","NORTHFIELD"
2111,1581,"step1_similar_name_1km","MOOSE RIVER","MOOSE RIVER"
2112,1582,"step1_similar_name_1km","CARRYING PL","CARRYING PL"
2113,1583,"step1_similar_name_1km","CARRABASSETT","CARRABASSETT"
2114,1584,"step1_similar_name_1km","CHARLESTON","CHARLESTON"
2115,1585,"step1_similar_name_1km","BAXTER","BAXTER"
2116,1586,"step1_similar_name_1km","SEBOOMOOK LK","SEBOOMOOK LK"
2117,1587,"step1_similar_name_1km","GREENVILLE","GREENVILLE"
2118,1588,"step1_similar_name_1km","CAMBRIDGE","CAMBRIDGE"
2119,1589,"step1_similar_name_1km","WINN","WINN"
2120,1590,"step1_similar_name_1km","WYTOPITLOCK","WYTOPITLOCK"
2121,1591,"step1_similar_name_1km","BENEDICTA","BENEDICTA"
2122,1592,"step1_similar_name_1km","MEDWAY","MEDWAY"
2123,1593,"step1_similar_name_1km","HUDSON","HUDSON"
2124,1594,"step1_similar_name_1km","GRND LK STRM","GRND LK STRM"
2125,1595,"step1_similar_name_1km","WAITE","WAITE"
2126,1596,"step1_similar_name_1km","FOREST STA","FOREST STA"
2127,1597,"step1_similar_name_1km","CLAYTON LAKE","CLAYTON LAKE"
2128,1598,"step1_similar_name_1km","PILLSBURY PD","PILLSBURY PD"
2129,1599,"step1_similar_name_1km","LUDLOW","LUDLOW"
2130,1600,"step1_similar_name_1km","WASHBURN","WASHBURN"
2131,1601,"step1_similar_name_1km","HORSE MTN","HORSE MTN"
2132,1602,"step1_similar_name_1km","ASHLAND","ASHLAND"
2133,1603,"step1_similar_name_1km","BOUNDARY","BOUNDARY"
2134,1604,"step1_similar_name_1km","FT FAIRFIELD","FT FAIRFIELD"
2135,1605,"step1_similar_name_1km","ST DAVID","ST DAVID"
2136,1620,"step1_similar_name_1km","BIG TWENTY","BIG TWENTY II"
2137,1607,"step1_similar_name_1km","WEEKS BROOK","WEEKS BROOK"
2138,1608,"step1_similar_name_1km","TELOS","TELOS"
2139,1609,"step1_similar_name_1km","PRIESTLY BR.","PRIESTLY BR."
2140,1610,"step1_similar_name_1km","BAKER LAKE","BAKER LAKE"
2141,1611,"step1_similar_name_1km","YANKEETULADI","YANKEETULADI"
2142,1612,"step1_similar_name_1km","Turner 2","TURNER 2"
2143,1613,"step1_similar_name_1km","ROME","ROME"
2144,1614,"step1_similar_name_1km","JEFFERSON","JEFFERSON"
2145,1615,"step1_similar_name_1km","CHURCH HILL","CHURCH HILL"
2146,1580,"step1_similar_name_1km","Northfield 2","NORTHFIELD"
2147,1616,"step1_similar_name_1km","NESOWADNEHUN","NESOWADNEHUN"
2148,1617,"step1_similar_name_1km","TOPSFIELD","TOPSFIELD"
2149,1618,"step1_similar_name_1km","Clayton Lake 2","CLAYTON LAKE 2"
2150,1619,"step1_similar_name_1km","HERON LAKE","HERON LAKE"
2151,1620,"step1_similar_name_1km","Big Twenty 2","BIG TWENTY II"
2152,1621,"step1_similar_name_1km","Baker Lake 2","BAKER LAKE 2"
2153,1622,"step1_similar_name_1km","ST. JUSTE CHKPNT","ST. JUSTE CHKPNT"
2154,1623,"step1_similar_name_1km","PORTAGE","PORTAGE"
2155,1624,"step1_similar_name_1km","HOULTON","HOULTON"
2156,1625,"step1_similar_name_1km","LAKE MOXIE","LAKE MOXIE"
2157,1626,"step1_similar_name_1km","STACYVILLE","STACYVILLE"
2158,1627,"step1_similar_name_1km","ANDOVER","ANDOVER"
2159,1628,"step1_similar_name_1km","CORNVILLE","CORNVILLE"
2160,1629,"step1_similar_name_1km","SEARSPORT","SEARSPORT"
2161,1630,"step1_similar_name_1km","STEUBEN","STEUBEN"
2162,1631,"step1_similar_name_1km","BROWNFIELD","BROWNFIELD"
2163,1632,"step1_similar_name_1km","Brownfield 2","BROWNFIELD 2"
2257,1633,"step1_similar_name_1km","FLOYD","FLOYD"
2258,1634,"step1_similar_name_1km","MT NEBO","MT NEBO"
2259,1635,"step1_similar_name_1km","VINDEX","VINDEX"
2260,1636,"step1_similar_name_1km","OLDTOWN","OLDTOWN"
2261,1637,"step1_similar_name_1km","POTOMAC PARK","POTOMAC PARK"
2263,1639,"step1_similar_name_1km","SMITHSBURG","SMITHSBURG"
2264,1640,"step1_similar_name_1km","WOLFSVILLE","WOLFSVILLE"
2265,1641,"step1_similar_name_1km","EMMITSBURG","EMMITSBURG"
2266,1642,"step1_similar_name_1km","SILVER SPG","SILVER SPG"
2267,1643,"step1_similar_name_1km","OLNEY","OLNEY"
2268,1644,"step1_similar_name_1km","NORWOOD","NORWOOD"
2269,1645,"step1_similar_name_1km","WARFIELDSBRG","WARFIELDSBRG"
2270,1646,"step1_similar_name_1km","PLEASANT VAL","PLEASANT VAL"
2271,1647,"step1_similar_name_1km","BACHMAN MILL","BACHMAN MILL"
2272,1648,"step1_similar_name_1km","FOWBLESBURG","FOWBLESBURG"
2273,1649,"step1_similar_name_1km","EKLO","EKLO"
2274,1650,"step1_similar_name_1km","RANDALLSTOWN","RANDALLSTOWN"
2275,1651,"step1_similar_name_1km","UPPER XRDS","UPPER XRDS"
